rank,gk_sp_id,player_name,season_id,season_name,grade,matches,saves,goals,save_pct
321,829192448,M. 테어슈테겐,829,GRU (Greatest Runner-Ups),8,4691,13216,11225,0.5407
322,834212831,알리송,834,24 UCL (24 UEFA Champions League),10,544,1471,1250,0.5406
323,852189117,로만 뷔어키,852,FAC (Football Association Champions),8,800,2303,1958,0.5405
324,863255981,Z. 스즈키,863,PTG (Path to Glory),9,1396,4059,3451,0.5405
325,853210941,이창근,853,25KB (25 K-League Best),8,1885,5301,4508,0.5404
326,828167495,마누엘 노이어,828,BLD (Best Legends),10,1096,3249,2763,0.5404
327,848167495,마누엘 노이어,848,WS (Winning Streak),9,821,2282,1941,0.5404
328,825243952,안드리 루닌,825,CU (Champions of Europe),10,454,1359,1158,0.5399
329,861051539,에드윈 반데르사르,861,WG (Warriors of Glory),8,1628,4462,3805,0.5397
330,840209981,야신 부누,840,LE (Legend of Europa),8,2010,5712,4871,0.5397
331,835016254,팀 하워드,835,25HR (25 Heroes),8,1304,3657,3120,0.5396
332,806191655,김승규,806,23 KFA (23 KFA),11,1339,3866,3299,0.5396
333,853232065,김동준,853,25KB (25 K-League Best),10,342,962,821,0.5395
334,852048940,페트르 체흐,852,FAC (Football Association Champions),8,4798,13411,11448,0.5395
335,856222389,니키타 하이킨,856,25 UCL (25 UEFA Champions League),8,329,930,794,0.5394
336,826192563,베른트 레노,826,24EP (2024 Energetic Player),9,996,2853,2436,0.5394
337,852186153,보이치에흐 슈체스니,852,FAC (Football Association Champions),8,9127,25449,21730,0.5394
338,845212831,알리송,845,CH (Continental Heroes),11,682,1940,1657,0.5393
339,840048940,페트르 체흐,840,LE (Legend of Europa),9,389,1064,909,0.5393
340,802192448,M. 테어슈테겐,802,DC (Decade),10,2539,7285,6224,0.5393
341,848225116,알렉스 메레트,848,WS (Winning Streak),10,255,701,599,0.5392
342,853238570,송범근,853,25KB (25 K-League Best),9,1240,3492,2984,0.5392
343,863210257,에데르송,863,PTG (Path to Glory),8,3871,10800,9233,0.5391
344,836167948,위고 요리스,836,WB (Wonderboys),10,514,1540,1317,0.5390
345,840206585,케파,840,LE (Legend of Europa),9,1932,5491,4696,0.5390
346,863234642,에두아르 멘디,863,PTG (Path to Glory),9,1070,2971,2541,0.5390
347,814223885,알렉산더 뉘벨,814,UT (Unexpected Transfer),10,1060,3002,2568,0.5390
348,836048940,페트르 체흐,836,WB (Wonderboys),11,285,789,675,0.5389
349,827048940,페트르 체흐,827,BDO (Ballon d'Or),10,240,637,545,0.5389
350,845190053,페터 슈마이켈,845,CH (Continental Heroes),8,862,2504,2143,0.5388
351,845230621,잔루이지 돈나룸마,845,CH (Continental Heroes),8,4958,13632,11668,0.5388
352,829204883,브라이스 삼바,829,GRU (Greatest Runner-Ups),9,1271,3446,2950,0.5388
353,844234577,디오구 코스타,844,25 TOTS (25 Team Of The Season),8,218,612,524,0.5387
354,283167495,마누엘 노이어,283,HG (Home Grown),10,2303,6525,5588,0.5387
355,825005479,카시야스,825,CU (Champions of Europe),10,505,1393,1193,0.5387
356,825192448,M. 테어슈테겐,825,CU (Champions of Europe),10,501,1597,1368,0.5386
357,856203841,닉 포프,856,25 UCL (25 UEFA Champions League),9,3540,9856,8451,0.5384
358,856167495,마누엘 노이어,856,25 UCL (25 UEFA Champions League),10,233,654,561,0.5383
359,802167495,마누엘 노이어,802,DC (Decade),9,3152,8730,7492,0.5382
360,802192448,M. 테어슈테겐,802,DC (Decade),9,1309,3713,3187,0.5381
361,101238380,레프 야신,101,ICON (ICON),8,2823,8076,6936,0.5380
362,848225116,알렉스 메레트,848,WS (Winning Streak),9,1898,5193,4460,0.5380
363,825005479,카시야스,825,CU (Champions of Europe),9,394,1175,1010,0.5378
364,853210941,이창근,853,25KB (25 K-League Best),10,297,884,760,0.5377
365,840173373,세르히오 로메로,840,LE (Legend of Europa),9,750,2239,1925,0.5377
366,829192448,M. 테어슈테겐,829,GRU (Greatest Runner-Ups),11,294,842,724,0.5377
367,829212831,알리송,829,GRU (Greatest Runner-Ups),9,3412,9490,8162,0.5376
368,840193080,데헤아,840,LE (Legend of Europa),8,7747,21549,18541,0.5375
369,829220901,다비드 라야,829,GRU (Greatest Runner-Ups),8,6953,19193,16525,0.5373
370,834212831,알리송,834,24 UCL (24 UEFA Champions League),8,17053,47636,41025,0.5373
371,829005479,카시야스,829,GRU (Greatest Runner-Ups),10,221,620,534,0.5373
372,806212432,조현우,806,23 KFA (23 KFA),11,2002,5622,4844,0.5372
373,291262621,G. 마마르다슈빌리,291,23HW (23 Hard Worker),11,441,1215,1047,0.5371
374,845233267,매트 터너,845,CH (Continental Heroes),8,10825,29193,25163,0.5371
375,846193080,데헤아,846,DCB (Dramatic Comebacks),11,1334,3550,3060,0.5371
376,826193698,올리버 바우만,826,24EP (2024 Energetic Player),9,537,1427,1231,0.5369
377,863241643,빅토르 요한손,863,PTG (Path to Glory),8,695,1995,1721,0.5369
378,802163587,카스퍼 슈마이켈,802,DC (Decade),10,2322,6356,5484,0.5368
379,852198009,마티아 페린,852,FAC (Football Association Champions),9,413,1145,988,0.5368
380,840192119,티보 쿠르투아,840,LE (Legend of Europa),8,7491,21103,18234,0.5365
381,864191924,이범영,864,TK (Team Korea),8,18326,51182,44227,0.5364
382,853232065,김동준,853,25KB (25 K-League Best),8,3876,10510,9082,0.5364
383,834192119,티보 쿠르투아,834,24 UCL (24 UEFA Champions League),8,15017,41907,36215,0.5364
384,863247228,데인 생클레어,863,PTG (Path to Glory),8,370,966,835,0.5364
385,863234577,디오구 코스타,863,PTG (Path to Glory),9,460,1329,1149,0.5363
386,802005479,카시야스,802,DC (Decade),8,430,1167,1009,0.5363
387,856230621,잔루이지 돈나룸마,856,25 UCL (25 UEFA Champions League),9,1787,4950,4282,0.5362
388,853212432,조현우,853,25KB (25 K-League Best),11,264,749,648,0.5361
389,840188943,케빈 트라프,840,LE (Legend of Europa),10,297,816,706,0.5361
390,828167495,마누엘 노이어,828,BLD (Best Legends),8,10053,27690,23962,0.5361
391,291220901,다비드 라야,291,23HW (23 Hard Worker),9,5445,14772,12784,0.5361
392,826205186,파울로 가사니가,826,24EP (2024 Energetic Player),11,267,662,573,0.5360
393,853238570,송범근,853,25KB (25 K-League Best),8,10170,28568,24740,0.5359
394,826226753,앙드레 오나나,826,24EP (2024 Energetic Player),9,1444,4002,3466,0.5359
395,283200316,티모 호른,283,HG (Home Grown),10,217,598,518,0.5358
396,251167948,위고 요리스,251,EBS (European Best Stars),11,733,2169,1880,0.5357
397,825212831,알리송,825,CU (Champions of Europe),9,1307,3769,3268,0.5356
398,829235073,그레고르 코벨,829,GRU (Greatest Runner-Ups),10,638,1771,1536,0.5355
399,518210941,이창근,518,26KLeague (26KLeague),10,1446,3954,3430,0.5355
400,840215316,헤로니모 룰리,840,LE (Legend of Europa),10,569,1570,1362,0.5355
401,848001179,잔루이지 부폰,848,WS (Winning Streak),8,666,1938,1682,0.5354
402,802167495,마누엘 노이어,802,DC (Decade),8,5409,14770,12823,0.5353
403,848190941,L. 흐라데츠키,848,WS (Winning Streak),8,9889,26779,23250,0.5353
404,825212831,알리송,825,CU (Champions of Europe),8,13151,36088,31335,0.5352
405,825051539,에드윈 반데르사르,825,CU (Champions of Europe),9,1961,5326,4625,0.5352
406,291227127,알렉스 레미로,291,23HW (23 Hard Worker),11,2051,5600,4866,0.5351
407,101001179,잔루이지 부폰,101,ICON (ICON),9,1299,3619,3145,0.5350
408,848192119,티보 쿠르투아,848,WS (Winning Streak),8,7253,20392,17724,0.5350
409,836167495,마누엘 노이어,836,WB (Wonderboys),11,326,835,726,0.5349
410,848252154,M. 카르네세키,848,WS (Winning Streak),8,2269,6069,5278,0.5349
411,846212831,알리송,846,DCB (Dramatic Comebacks),11,460,1297,1128,0.5348
412,856259532,주안 가르시아,856,25 UCL (25 UEFA Champions League),8,17114,46409,40366,0.5348
413,834235840,M. 디 그레고리오,834,24 UCL (24 UEFA Champions League),8,3390,9457,8228,0.5347
414,101005479,카시야스,101,ICON (ICON),9,1165,3557,3096,0.5346
415,280167495,마누엘 노이어,280,22 UCL (22 UEFA Champions League),8,278,741,645,0.5346
416,846192119,티보 쿠르투아,846,DCB (Dramatic Comebacks),9,2475,7001,6095,0.5346
417,853212432,조현우,853,25KB (25 K-League Best),9,4481,12604,10975,0.5345
418,826204935,조던 픽포드,826,24EP (2024 Energetic Player),8,8037,22168,19304,0.5345
419,845234642,에두아르 멘디,845,CH (Continental Heroes),10,213,599,522,0.5343
420,856235073,그레고르 코벨,856,25 UCL (25 UEFA Champions League),10,261,740,645,0.5343
421,829192448,M. 테어슈테겐,829,GRU (Greatest Runner-Ups),10,494,1358,1184,0.5342
422,810177683,얀 조머,810,23 UCL (23 UEFA Champions League),8,572,1517,1323,0.5342
423,853233286,황인재,853,25KB (25 K-League Best),8,1819,4954,4321,0.5341
424,846202811,에미 마르티네스,846,DCB (Dramatic Comebacks),8,10905,30809,26879,0.5341
425,856226300,우르칸 차키르,856,25 UCL (25 UEFA Champions League),8,1205,3429,2992,0.5340
426,818167495,마누엘 노이어,818,LD (Last Dance),9,2263,6342,5536,0.5339
427,814227127,알렉스 레미로,814,UT (Unexpected Transfer),8,239,639,558,0.5338
428,832230869,우나이 시몬,832,25 TOTY-N (25 Team Of The Nominated),8,312,837,731,0.5338
429,518212839,박청효,518,26KLeague (26KLeague),11,246,632,552,0.5338
430,826226753,앙드레 오나나,826,24EP (2024 Energetic Player),8,2585,7225,6316,0.5336
431,804262621,G. 마마르다슈빌리,804,23NG (23 NEW GENERATION),10,789,2218,1939,0.5336
432,863216325,앵거스 건,863,PTG (Path to Glory),9,483,1279,1119,0.5334
433,825051539,에드윈 반데르사르,825,CU (Champions of Europe),10,431,1217,1065,0.5333
434,268005479,카시야스,268,LN (LEGENDARY NUMBERS),10,1439,3934,3443,0.5333
435,845233267,매트 터너,845,CH (Continental Heroes),9,1747,4764,4173,0.5331
436,826205186,파울로 가사니가,826,24EP (2024 Energetic Player),10,441,1383,1212,0.5329
437,274005479,카시야스,274,RMCF (Real Madrid Ambassador),10,2046,5625,4933,0.5328
438,845016254,팀 하워드,845,CH (Continental Heroes),9,901,2412,2116,0.5327
439,829190053,페터 슈마이켈,829,GRU (Greatest Runner-Ups),8,1367,3704,3251,0.5326
440,826193698,올리버 바우만,826,24EP (2024 Energetic Player),8,845,2331,2046,0.5326
441,101238380,레프 야신,101,ICON (ICON),9,834,2413,2118,0.5326
442,825234642,에두아르 멘디,825,CU (Champions of Europe),10,208,557,489,0.5325
443,828192448,M. 테어슈테겐,828,BLD (Best Legends),10,418,1165,1023,0.5324
444,289193041,케일러 나바스,289,CC (CenturyClub),8,1620,4540,3988,0.5324
445,825048940,페트르 체흐,825,CU (Champions of Europe),9,609,1662,1460,0.5324
446,261044897,예지 두덱,261,22HR (22 Heroes),11,2067,5892,5177,0.5323
447,840200389,얀 오블라크,840,LE (Legend of Europa),9,303,786,691,0.5322
448,241210257,에데르송,241,21 TOTY-N (21 Team Of The Nominated),13,267,704,619,0.5321
449,283167495,마누엘 노이어,283,HG (Home Grown),11,322,870,765,0.5321
450,852223885,알렉산더 뉘벨,852,FAC (Football Association Champions),8,8210,22014,19360,0.5321
451,828167948,위고 요리스,828,BLD (Best Legends),9,1536,4361,3836,0.5320
452,852204092,J. 블라스비히,852,FAC (Football Association Champions),8,3355,9146,8045,0.5320
453,291220901,다비드 라야,291,23HW (23 Hard Worker),10,591,1521,1338,0.5320
454,283192448,M. 테어슈테겐,283,HG (Home Grown),10,1073,2887,2540,0.5320
455,856210385,후이 실바,856,25 UCL (25 UEFA Champions League),8,5419,14781,13008,0.5319
456,283005479,카시야스,283,HG (Home Grown),8,289,809,712,0.5319
457,856239364,필리프 쾬,856,25 UCL (25 UEFA Champions League),8,968,2712,2387,0.5319
458,829192119,티보 쿠르투아,829,GRU (Greatest Runner-Ups),9,539,1560,1374,0.5317
459,848190941,L. 흐라데츠키,848,WS (Winning Streak),9,1937,5149,4537,0.5316
460,856235840,M. 디 그레고리오,856,25 UCL (25 UEFA Champions League),10,488,1271,1120,0.5316
461,834190941,L. 흐라데츠키,834,24 UCL (24 UEFA Champions League),9,877,2368,2087,0.5315
462,268005479,카시야스,268,LN (LEGENDARY NUMBERS),9,3290,9216,8123,0.5315
463,829199987,야스퍼르 실러선,829,GRU (Greatest Runner-Ups),9,1513,4248,3745,0.5315
464,253241671,D. 리바코비치,253,BOE21 (Best of Europe 21),8,236,651,574,0.5314
465,814048940,페트르 체흐,814,UT (Unexpected Transfer),10,466,1295,1142,0.5314
466,856167495,마누엘 노이어,856,25 UCL (25 UEFA Champions League),9,661,1783,1574,0.5311
467,856167495,마누엘 노이어,856,25 UCL (25 UEFA Champions League),8,1904,5216,4605,0.5311
468,863215698,마이크 메냥,863,PTG (Path to Glory),9,927,2486,2197,0.5309
469,256210257,에데르송,256,BTB (Back to Back),10,595,1582,1399,0.5307
470,832215698,마이크 메냥,832,25 TOTY-N (25 Team Of The Nominated),8,405,1099,972,0.5307
471,825234642,에두아르 멘디,825,CU (Champions of Europe),8,1048,2805,2482,0.5305
472,848190941,L. 흐라데츠키,848,WS (Winning Streak),11,332,968,857,0.5304
473,826205186,파울로 가사니가,826,24EP (2024 Energetic Player),9,1469,4006,3547,0.5304
474,848212831,알리송,848,WS (Winning Streak),9,658,1935,1714,0.5303
475,289176550,다비드 오스피나,289,CC (CenturyClub),8,2170,5836,5171,0.5302
476,291211738,마르크 플레컨,291,23HW (23 Hard Worker),9,2744,7420,6576,0.5302
477,863230869,우나이 시몬,863,PTG (Path to Glory),9,450,1206,1069,0.5301
478,280210257,에데르송,280,22 UCL (22 UEFA Champions League),8,2330,6064,5376,0.5301
479,829005479,카시야스,829,GRU (Greatest Runner-Ups),9,760,2222,1970,0.5301
480,829001179,잔루이지 부폰,829,GRU (Greatest Runner-Ups),8,1376,3688,3272,0.5299
481,827001179,잔루이지 부폰,827,BDO (Ballon d'Or),9,269,712,632,0.5298
482,863215698,마이크 메냥,863,PTG (Path to Glory),8,19916,54096,48046,0.5296
483,846202811,에미 마르티네스,846,DCB (Dramatic Comebacks),9,1055,3000,2665,0.5296
484,283199482,안토니 로페스,283,HG (Home Grown),10,279,690,613,0.5295
485,518221759,김경민,518,26KLeague (26KLeague),11,609,1604,1426,0.5294
486,834230621,잔루이지 돈나룸마,834,24 UCL (24 UEFA Champions League),9,1994,5571,4955,0.5293
487,856252154,M. 카르네세키,856,25 UCL (25 UEFA Champions League),8,341,977,869,0.5293
488,844251752,뤼카 슈발리에,844,25 TOTS (25 Team Of The Season),8,547,1459,1299,0.5290
489,840206585,케파,840,LE (Legend of Europa),8,3028,8100,7212,0.5290
490,518252658,백종범,518,26KLeague (26KLeague),10,260,648,577,0.5290
491,840173373,세르히오 로메로,840,LE (Legend of Europa),10,268,787,701,0.5289
492,830212432,조현우,830,24KB (24 K-League Best),8,7430,21251,18933,0.5288
493,828212831,알리송,828,BLD (Best Legends),11,687,1889,1683,0.5288
494,863255981,Z. 스즈키,863,PTG (Path to Glory),8,12000,33221,29604,0.5288
495,518210941,이창근,518,26KLeague (26KLeague),8,871,2257,2012,0.5287
496,265233306,딘 헨더슨,265,LOL (LEGEND OF THE LOAN),10,893,2489,2219,0.5287
497,829235073,그레고르 코벨,829,GRU (Greatest Runner-Ups),9,2689,7435,6630,0.5286
498,517177683,얀 조머,517,25 PL (25 Premium Live),11,762,2149,1917,0.5285
499,828200389,얀 오블라크,828,BLD (Best Legends),10,235,667,595,0.5285
500,261044897,예지 두덱,261,22HR (22 Heroes),10,510,1366,1219,0.5284
501,517235073,그레고르 코벨,517,25 PL (25 Premium Live),10,274,652,582,0.5284
502,840215316,헤로니모 룰리,840,LE (Legend of Europa),8,7246,19169,17129,0.5281
503,253241671,D. 리바코비치,253,BOE21 (Best of Europe 21),11,1887,5077,4537,0.5281
504,846192119,티보 쿠르투아,846,DCB (Dramatic Comebacks),8,6264,17335,15495,0.5280
505,828167948,위고 요리스,828,BLD (Best Legends),8,2699,7275,6505,0.5279
506,856210385,후이 실바,856,25 UCL (25 UEFA Champions League),9,1295,3650,3264,0.5279
507,825192119,티보 쿠르투아,825,CU (Champions of Europe),9,1966,5627,5032,0.5279
508,828200389,얀 오블라크,828,BLD (Best Legends),8,3988,10784,9644,0.5279
509,256193041,케일러 나바스,256,BTB (Back to Back),8,740,2072,1853,0.5279
510,802182494,페르난도 무슬레라,802,DC (Decade),8,429,1272,1138,0.5278
511,274005479,카시야스,274,RMCF (Real Madrid Ambassador),9,830,2387,2136,0.5277
512,846190053,페터 슈마이켈,846,DCB (Dramatic Comebacks),9,577,1578,1413,0.5276
513,804243585,개빈 바주누,804,23NG (23 NEW GENERATION),11,235,594,532,0.5275
514,283193698,올리버 바우만,283,HG (Home Grown),10,362,965,865,0.5273
515,825243952,안드리 루닌,825,CU (Champions of Europe),9,714,1923,1724,0.5273
516,280192119,티보 쿠르투아,280,22 UCL (22 UEFA Champions League),10,296,774,694,0.5272
517,291220901,다비드 라야,291,23HW (23 Hard Worker),8,8115,21915,19651,0.5272
518,283192448,M. 테어슈테겐,283,HG (Home Grown),11,351,989,887,0.5272
519,840188943,케빈 트라프,840,LE (Legend of Europa),8,369,962,863,0.5271
520,845230869,우나이 시몬,845,CH (Continental Heroes),9,479,1384,1242,0.5270
521,805212432,조현우,805,23KB (23 K-League Best),8,1530,4231,3797,0.5270
522,291227127,알렉스 레미로,291,23HW (23 Hard Worker),10,506,1298,1165,0.5270
523,289001179,잔루이지 부폰,289,CC (CenturyClub),9,270,762,684,0.5270
524,845016254,팀 하워드,845,CH (Continental Heroes),8,974,2553,2292,0.5269
525,840214979,후안 무소,840,LE (Legend of Europa),9,766,2142,1924,0.5268
526,518210941,이창근,518,26KLeague (26KLeague),9,282,777,698,0.5268
527,840001179,잔루이지 부폰,840,LE (Legend of Europa),8,1346,3810,3425,0.5266
528,802163587,카스퍼 슈마이켈,802,DC (Decade),11,206,525,472,0.5266
529,289190053,페터 슈마이켈,289,CC (CenturyClub),8,302,864,777,0.5265
530,802163587,카스퍼 슈마이켈,802,DC (Decade),9,638,1720,1547,0.5265
531,840209981,야신 부누,840,LE (Legend of Europa),9,426,1243,1118,0.5265
532,863234642,에두아르 멘디,863,PTG (Path to Glory),8,1229,3295,2964,0.5264
533,863212432,조현우,863,PTG (Path to Glory),8,4428,12140,10922,0.5264
534,802163587,카스퍼 슈마이켈,802,DC (Decade),8,498,1351,1217,0.5261
535,836230621,잔루이지 돈나룸마,836,WB (Wonderboys),9,1228,3514,3168,0.5259
536,829199987,야스퍼르 실러선,829,GRU (Greatest Runner-Ups),8,1002,2662,2403,0.5256
537,265186153,보이치에흐 슈체스니,265,LOL (LEGEND OF THE LOAN),11,3249,8617,7785,0.5254
538,828202811,에미 마르티네스,828,BLD (Best Legends),10,491,1385,1252,0.5252
539,251190053,페터 슈마이켈,251,EBS (European Best Stars),11,1630,4475,4046,0.5252
540,840215316,헤로니모 룰리,840,LE (Legend of Europa),9,1356,3647,3298,0.5251
541,834215698,마이크 메냥,834,24 UCL (24 UEFA Champions League),8,8253,22380,20240,0.5251
542,845234642,에두아르 멘디,845,CH (Continental Heroes),8,2801,7510,6792,0.5251
543,291211738,마르크 플레컨,291,23HW (23 Hard Worker),10,2371,6214,5621,0.5251
544,840223952,다비드 소리아,840,LE (Legend of Europa),9,523,1406,1272,0.5250
545,283230621,잔루이지 돈나룸마,283,HG (Home Grown),11,461,1123,1016,0.5250
546,828212831,알리송,828,BLD (Best Legends),10,570,1522,1377,0.5250
547,863258498,B. 베르브뤼헌,863,PTG (Path to Glory),8,5112,13667,12365,0.5250
548,834270141,F. 이스라엘,834,24 UCL (24 UEFA Champions League),8,338,873,790,0.5250
549,518233286,황인재,518,26KLeague (26KLeague),10,1226,3212,2908,0.5248
550,848192119,티보 쿠르투아,848,WS (Winning Streak),9,211,551,499,0.5248
551,834212831,알리송,834,24 UCL (24 UEFA Champions League),9,568,1542,1397,0.5247
552,256186569,스벤 울라이히,256,BTB (Back to Back),11,402,1101,998,0.5245
553,863185427,외리안 뉠란,863,PTG (Path to Glory),8,10629,29094,26376,0.5245
554,845140233,기예르모 오초아,845,CH (Continental Heroes),10,229,719,652,0.5244
555,283167495,마누엘 노이어,283,HG (Home Grown),9,2117,5732,5199,0.5244
556,825190053,페터 슈마이켈,825,CU (Champions of Europe),8,280,798,724,0.5243
557,828212831,알리송,828,BLD (Best Legends),9,5428,14672,13314,0.5243
558,856251752,뤼카 슈발리에,856,25 UCL (25 UEFA Champions League),11,346,940,853,0.5243
559,830232065,김동준,830,24KB (24 K-League Best),8,1338,3506,3182,0.5242
560,830210941,이창근,830,24KB (24 K-League Best),8,851,2339,2123,0.5242
561,829212831,알리송,829,GRU (Greatest Runner-Ups),8,6845,18391,16693,0.5242
562,829228279,요엘 드롬멀,829,GRU (Greatest Runner-Ups),10,235,609,553,0.5241
563,810200389,얀 오블라크,810,23 UCL (23 UEFA Champions League),8,588,1683,1529,0.5240
564,856230621,잔루이지 돈나룸마,856,25 UCL (25 UEFA Champions League),8,3704,9802,8911,0.5238
565,863192119,티보 쿠르투아,863,PTG (Path to Glory),8,4397,12007,10916,0.5238
566,252167948,위고 요리스,252,CAP (Captain),9,2370,6483,5896,0.5237
567,829212831,알리송,829,GRU (Greatest Runner-Ups),10,271,768,699,0.5235
568,851210676,W. 팔코네,851,25DP (25 Devoted Player),9,1515,3955,3600,0.5235
569,802051539,에드윈 반데르사르,802,DC (Decade),10,3405,8969,8164,0.5235
570,283170597,팀 크룰,283,HG (Home Grown),9,2072,5249,4787,0.5230
571,825192119,티보 쿠르투아,825,CU (Champions of Europe),8,9696,26074,23798,0.5228
572,802048940,페트르 체흐,802,DC (Decade),10,1919,5054,4614,0.5228
573,814186569,스벤 울라이히,814,UT (Unexpected Transfer),10,532,1396,1275,0.5227
574,289176550,다비드 오스피나,289,CC (CenturyClub),10,1601,4302,3930,0.5226
575,289192119,티보 쿠르투아,289,CC (CenturyClub),10,1106,2950,2695,0.5226
576,848252154,M. 카르네세키,848,WS (Winning Streak),9,483,1250,1142,0.5226
577,840193080,데헤아,840,LE (Legend of Europa),9,659,1791,1637,0.5225
578,802192448,M. 테어슈테겐,802,DC (Decade),8,1797,5005,4575,0.5224
579,814223885,알렉산더 뉘벨,814,UT (Unexpected Transfer),8,1161,3047,2786,0.5224
580,291223952,다비드 소리아,291,23HW (23 Hard Worker),11,2193,5694,5209,0.5222
581,846164835,우카시 파비안스키,846,DCB (Dramatic Comebacks),9,1243,3308,3027,0.5222
582,274192119,티보 쿠르투아,274,RMCF (Real Madrid Ambassador),11,218,556,509,0.5221
583,829226753,앙드레 오나나,829,GRU (Greatest Runner-Ups),8,2135,5650,5173,0.5220
584,845234642,에두아르 멘디,845,CH (Continental Heroes),11,404,999,915,0.5219
585,517192119,티보 쿠르투아,517,25 PL (25 Premium Live),9,249,643,589,0.5219
586,253204935,조던 픽포드,253,BOE21 (Best of Europe 21),9,1934,5245,4806,0.5218
587,283199482,안토니 로페스,283,HG (Home Grown),8,297,813,745,0.5218
588,834190941,L. 흐라데츠키,834,24 UCL (24 UEFA Champions League),8,6312,16653,15261,0.5218
589,289176550,다비드 오스피나,289,CC (CenturyClub),9,1162,3114,2854,0.5218
590,207000488,올리버 칸,207,TT (Top Transfer),12,1304,3537,3242,0.5218
591,270215223,왈테르 베니테스,270,SPL (Spotlight),9,240,652,598,0.5216
592,237201095,아구스틴 마르체신,237,MC (Multi-League Champions),10,261,689,632,0.5216
593,207000488,올리버 칸,207,TT (Top Transfer),13,387,1009,926,0.5214
594,828230621,잔루이지 돈나룸마,828,BLD (Best Legends),10,751,2087,1916,0.5214
595,863226300,우르칸 차키르,863,PTG (Path to Glory),8,1452,3919,3598,0.5214
596,834230621,잔루이지 돈나룸마,834,24 UCL (24 UEFA Champions League),8,39078,103549,95107,0.5212
597,863230869,우나이 시몬,863,PTG (Path to Glory),10,206,531,488,0.5211
598,829235073,그레고르 코벨,829,GRU (Greatest Runner-Ups),8,6887,18331,16847,0.5211
599,256005479,카시야스,256,BTB (Back to Back),9,2229,5912,5435,0.5210
600,829192119,티보 쿠르투아,829,GRU (Greatest Runner-Ups),8,8963,23817,21909,0.5209
601,246211990,O. 블라호디모스,246,UP (Unsung Players),11,397,1032,950,0.5207
602,863215522,A. 쉬라거,863,PTG (Path to Glory),8,614,1633,1504,0.5206
603,256005479,카시야스,256,BTB (Back to Back),10,1416,3754,3460,0.5204
604,265186153,보이치에흐 슈체스니,265,LOL (LEGEND OF THE LOAN),10,2283,6041,5568,0.5204
605,828200389,얀 오블라크,828,BLD (Best Legends),9,1434,3784,3488,0.5204
606,517192563,베른트 레노,517,25 PL (25 Premium Live),9,347,965,890,0.5202
607,256210257,에데르송,256,BTB (Back to Back),8,13844,36923,34054,0.5202
608,834190941,L. 흐라데츠키,834,24 UCL (24 UEFA Champions League),10,274,749,691,0.5201
609,289019580,이운재,289,CC (CenturyClub),11,761,1964,1812,0.5201
610,291192984,쿤 카스테일스,291,23HW (23 Hard Worker),11,2072,5496,5072,0.5201
611,846193080,데헤아,846,DCB (Dramatic Comebacks),9,2460,6363,5874,0.5200
612,265186153,보이치에흐 슈체스니,265,LOL (LEGEND OF THE LOAN),9,4200,11042,10201,0.5198
613,826200389,얀 오블라크,826,24EP (2024 Energetic Player),8,1673,4579,4234,0.5196
614,846164835,우카시 파비안스키,846,DCB (Dramatic Comebacks),8,1428,3762,3480,0.5195
615,234182494,페르난도 무슬레라,234,LH (Loyal Heroes),10,270,709,656,0.5194
616,253163587,카스퍼 슈마이켈,253,BOE21 (Best of Europe 21),11,1113,2961,2740,0.5194
617,256177644,키코 카시야,256,BTB (Back to Back),8,237,619,573,0.5193
618,829204883,브라이스 삼바,829,GRU (Greatest Runner-Ups),8,3331,8922,8260,0.5193
619,840206585,케파,840,LE (Legend of Europa),10,385,1012,937,0.5192
620,231024630,페페 레이나,231,VTR (Veteran),10,207,559,518,0.5190
621,253204935,조던 픽포드,253,BOE21 (Best of Europe 21),10,1322,3455,3202,0.5190
622,231193080,데헤아,231,VTR (Veteran),10,393,1011,937,0.5190
623,834210257,에데르송,834,24 UCL (24 UEFA Champions League),8,7601,19737,18297,0.5189
624,246163587,카스퍼 슈마이켈,246,UP (Unsung Players),11,548,1481,1373,0.5189
625,829001179,잔루이지 부폰,829,GRU (Greatest Runner-Ups),9,478,1211,1123,0.5189
626,829226753,앙드레 오나나,829,GRU (Greatest Runner-Ups),9,1989,5305,4920,0.5188
627,253230869,우나이 시몬,253,BOE21 (Best of Europe 21),11,1404,3515,3260,0.5188
628,252190053,페터 슈마이켈,252,CAP (Captain),11,826,2222,2062,0.5187
629,517200389,얀 오블라크,517,25 PL (25 Premium Live),9,839,2202,2044,0.5186
630,856177683,얀 조머,856,25 UCL (25 UEFA Champions League),10,234,614,570,0.5186
631,265233306,딘 헨더슨,265,LOL (LEGEND OF THE LOAN),9,12190,32048,29766,0.5185
632,251190053,페터 슈마이켈,251,EBS (European Best Stars),8,233,633,588,0.5184
633,268005479,카시야스,268,LN (LEGENDARY NUMBERS),8,2383,6447,5989,0.5184
634,283192448,M. 테어슈테겐,283,HG (Home Grown),8,5893,15726,14609,0.5184
635,251164835,우카시 파비안스키,251,EBS (European Best Stars),11,431,1047,973,0.5183
636,270234577,디오구 코스타,270,SPL (Spotlight),10,1506,4019,3735,0.5183
637,836048940,페트르 체흐,836,WB (Wonderboys),8,661,1841,1711,0.5183
638,856228789,로베르트 산체스,856,25 UCL (25 UEFA Champions League),9,1763,4778,4443,0.5182
639,283192448,M. 테어슈테겐,283,HG (Home Grown),9,4813,12967,12060,0.5181
